"","date","time","chamber","TA","Null","CO2L","DiffP","TS","Null.1","SoilM","CO2Flow","CO2CChamb","DPCChamb","LCO2slope","ValveTime","CondWater","TBox","doorcnt"
"31254","2014-02-13","16:12:09",2,-51.1,1,402.8,84.3,1,1,-7.1,468.6,402.8,19.8,1.006918,3.886145,16.6,35.7,0
"31255","2014-02-13","16:12:09",3,29.1,1,408.1,84.1,1,1,-7.1,0,411,16.7,0.5266162,0,3.36,34.9,0
"31256","2014-02-13","16:12:09",4,32.7,1,400.5,73.8,1,1,-7.1,372.9,400.4,20.1,1.032278,5.775085,0,35.1,0
"31257","2014-02-13","16:12:09",5,149.9,1,403,70.9,1,1,-7.1,364.8,403.9,17.3,1.022943,8.489058,32.2,36.7,0
"31258","2014-02-13","16:12:09",6,31.9,1,394.6,74,1,1,-7.1,332.1,400.4,19.7,0.5007642,5.250951,4.06,35,0
"31259","2014-02-13","16:12:09",7,29.3,1,407.1,53.8,1,1,-7.1,361.4,405.1,18.3,0.5252713,8.504008,8.4,33.6,0
"31260","2014-02-13","16:12:09",8,-51.1,1,402.3,72,1,1,-7.1,410.2,400.4,20.3,0.4978741,7.161039,4.31,33.4,0
"31261","2014-02-13","16:12:09",9,-51.1,1,401.1,67.7,1,1,-7.1,364.1,402.8,16.7,1.006518,6.168977,4.58,33.6,0
"31262","2014-02-13","16:12:09",10,31.9,1,401.3,79.9,1,1,-7.1,342.5,401.6,19.9,1.031721,6.230982,4.93,35.3,0
"31263","2014-02-13","16:12:09",11,28.8,1,402.7,56.7,1,1,-7.1,368.4,401.6,16.3,1.017045,7.611002,9,36.5,0
"31264","2014-02-13","16:12:09",12,73.8,1,402.9,83,1,1,-7.1,439.4,402.8,19.4,0.9899359,7.089057,12.8,36.1,0
"31265","2014-02-13","16:12:09",13,402.8,52.9,28.4,101,17.1,28.1,25.5,275,2,389.9,0,NA,NA,NA,NA
"31266","2014-02-13","16:13:10",1,-51.1,1,402.2,71.1,1,1,-7.1,330,402.8,17,1.000578,5.736087,9.32,35.3,0
"31267","2014-02-13","16:13:10",2,-51.1,1,401.8,84.1,1,1,-7.1,468.6,402.8,19.8,1.006918,3.606147,20.75,35.6,0
"31268","2014-02-13","16:13:10",3,29.1,1,409.2,84.1,1,1,-7.1,0,411,16.7,0.5266162,0,6.72,34.8,0
"31269","2014-02-13","16:13:10",4,32.7,1,400.5,74,1,1,-7.1,374.9,400.4,20.1,1.032278,5.725086,5.16,35,0
"31270","2014-02-13","16:13:10",5,149.9,1,403,70.7,1,1,-7.1,364.8,403.9,17.3,1.022943,8.970062,27.6,36.6,0
"31271","2014-02-13","16:13:10",6,32,1,396.6,74,1,1,-7.1,330.4,400.4,19.7,0.5007642,6.30595,0,35,0
"31272","2014-02-13","16:13:10",7,29.4,1,407.6,53.6,1,1,-7.1,364.7,405.1,18.3,0.5252713,3.328996,8.4,33.5,0
"31273","2014-02-13","16:13:10",8,-51.1,1,402.3,71.8,1,1,-7.1,406.7,400.4,20.3,0.4978741,6.571043,4.31,33.3,0
"31274","2014-02-13","16:13:10",9,-51.1,1,401.6,67.7,1,1,-7.1,364.1,402.8,16.7,1.006518,6.058976,4.58,33.5,0
"31275","2014-02-13","16:13:10",10,31.9,1,401.3,79.9,1,1,-7.1,342.5,401.6,19.7,1.031703,6.100983,4.93,35.3,0
"31276","2014-02-13","16:13:10",11,28.9,1,402.7,56.7,1,1,-7.1,366.5,401.6,16.3,1.017045,7.341001,9,36.5,0
"31277","2014-02-13","16:13:10",12,73.7,1,402.9,82.8,1,1,-7.1,434.5,402.8,19.4,0.9899359,6.319059,12.8,36,0
"31278","2014-02-13","16:13:10",13,401.6,52.4,28.3,101,17.1,28,25.5,277,1.6,389.9,0,NA,NA,NA,NA
"31279","2014-02-13","16:14:09",1,-51.1,1,402.2,71.3,1,1,-7.1,330,402.8,17,1.000578,5.516086,4.66,35.3,0
"31280","2014-02-13","16:14:09",2,-51.1,1,401.8,84.7,1,1,-7.1,466.8,402.8,19.8,1.006918,3.886145,16.6,35.6,0
"31281","2014-02-13","16:14:09",3,29.1,1,408.1,84.1,1,1,-7.1,0,411,16.7,0.5266162,0,3.36,34.8,0
"31282","2014-02-13","16:14:09",4,32.8,1,400.5,74,1,1,-7.1,371,400.4,20.1,1.032278,5.675086,0,35,0
"31283","2014-02-13","16:14:09",5,149.9,1,403,70.9,1,1,-7.1,361.1,403.9,17.3,1.022943,8.670062,27.6,36.6,0
"31284","2014-02-13","16:14:09",6,32,1,395.1,74,1,1,-7.1,330.4,400.4,19.7,0.5007642,4.885952,4.06,34.9,0
"31285","2014-02-13","16:14:09",7,29.5,1,407.6,53.5,1,1,-7.1,358,405.1,18.3,0.5252713,2,8.4,33.4,0
"31286","2014-02-13","16:14:09",8,-51.1,1,401.3,71.8,1,1,-7.1,408.5,400.4,20.3,0.4978741,6.341043,4.31,33.3,0
"31287","2014-02-13","16:14:09",9,-51.1,1,401.6,67.5,1,1,-7.1,360,402.8,16.7,1.006518,5.763975,4.58,33.5,0
"31288","2014-02-13","16:14:09",10,31.8,1,401.3,80.3,1,1,-7.1,339.2,401.6,19.7,1.031703,5.970984,4.93,35.2,0
"31289","2014-02-13","16:14:09",11,28.9,1,402.7,56.7,1,1,-7.1,366.5,402.8,16,1.017171,7.071,13.5,36.5,0
"31290","2014-02-13","16:14:09",12,73.6,1,401.9,83,1,1,-7.1,434.5,402.8,19.4,0.9899359,6.02906,19.2,36,0
"31291","2014-02-13","16:14:09",13,402.8,52.6,28.3,101,17.1,28,25.5,277,1.2,389.9,0,NA,NA,NA,NA
"31292","2014-02-13","16:15:10",1,-51.1,1,402.2,71.3,1,1,-7.1,330,402.8,17,1.000578,5.296085,4.66,35.2,0
"31293","2014-02-13","16:15:10",2,-51.1,1,401.8,84.9,1,1,-7.1,468.6,402.8,19.8,1.006918,3.706147,16.6,35.6,0
"31294","2014-02-13","16:15:10",3,29,1,408.1,84.1,1,1,-7.1,0,411,16.7,0.5266162,0,6.72,34.7,0
"31295","2014-02-13","16:15:10",4,32.7,1,400.5,73.8,1,1,-7.1,374.9,400.4,20.1,1.032278,5.625085,5.16,35,0
"31296","2014-02-13","16:15:10",5,149.9,1,404.1,70.7,1,1,-7.1,362.9,403.9,17.3,1.022943,8.370063,27.6,36.5,0
"31297","2014-02-13","16:15:10",6,32,1,398.6,73.8,1,1,-7.1,332.1,400.4,19.7,0.5007642,6.62095,4.06,34.9,0
"31298","2014-02-13","16:15:10",7,29.3,1,407.1,53.8,1,1,-7.1,356.4,405.1,18.3,0.5252713,2,12.6,33.4,0
"31299","2014-02-13","16:15:10",8,-51.1,1,400.8,71.8,1,1,-7.1,412,400.4,20.3,0.4978741,6.571043,4.31,33.3,0
"31300","2014-02-13","16:15:10",9,-51.1,1,401.6,67.7,1,1,-7.1,364.1,402.8,16.7,1.006518,5.603974,4.58,33.4,0
"31301","2014-02-13","16:15:10",10,31.8,1,401.3,79.9,1,1,-7.1,342.5,401.6,19.7,1.031703,5.840986,4.93,35.2,0
"31302","2014-02-13","16:15:10",11,28.9,1,403.8,56.7,1,1,-7.1,368.4,402.8,16,1.017171,6.800998,9,36.4,0
"31303","2014-02-13","16:15:10",12,73.4,1,401.9,82.8,1,1,-7.1,436.1,401.6,19.3,0.9888642,6.319059,12.8,35.9,0
"31304","2014-02-13","16:15:10",13,401.6,53,28.2,101,17.1,28,25.5,282,1.6,389.9,0,NA,NA,NA,NA
"31305","2014-02-13","16:16:10",1,-51.1,1,401.2,71.3,1,1,-7.1,330,402.8,17,1.000578,5.076084,9.32,35.2,0
"31306","2014-02-13","16:16:10",2,-51.1,1,401.8,84.7,1,1,-7.1,466.8,402.8,19.8,1.006918,3.526148,12.45,35.6,0
"31307","2014-02-13","16:16:10",3,28.9,1,407.1,84.1,1,1,-7.1,0,411,16.7,0.5266162,0,3.36,34.7,0
"31308","2014-02-13","16:16:10",4,32.7,1,400.5,73.8,1,1,-7.1,376.8,400.4,20.1,1.032278,5.575086,5.16,34.9,0
"31309","2014-02-13","16:16:10",5,149.9,1,404.1,70.7,1,1,-7.1,364.8,403.9,17.3,1.022943,7.179057,27.6,36.5,0
"31310","2014-02-13","16:16:10",6,31.9,1,397.6,73.8,1,1,-7.1,333.9,400.4,19.7,0.5007642,4.555953,4.06,34.8,0
"31311","2014-02-13","16:16:10",7,29.2,1,406.6,53.8,1,1,-7.1,356.4,405.1,18.3,0.5252713,2,8.4,33.4,0
"31312","2014-02-13","16:16:10",8,-51.1,1,400.8,71.8,1,1,-7.1,410.2,400.4,20.3,0.4978741,6.596042,4.31,33.2,0
"31313","2014-02-13","16:16:10",9,-51.1,1,401.6,67.7,1,1,-7.1,364.1,402.8,16.7,1.006518,5.443974,4.58,33.4,0
"31314","2014-02-13","16:16:10",10,31.7,1,401.3,79.7,1,1,-7.1,345.8,401.6,19.7,1.031703,5.710987,4.93,35.2,0
"31315","2014-02-13","16:16:10",11,28.8,1,403.8,56.9,1,1,-7.1,366.5,402.8,16,1.017171,5.706016,13.5,36.4,0
"31316","2014-02-13","16:16:10",12,73.3,1,402.5,82.8,1,1,-7.1,437.7,401.6,19.3,0.9888642,6.12906,12.8,35.9,0
"31317","2014-02-13","16:16:10",13,389.9,53.7,28.2,101,17,28,25.5,288,2.2,389.9,0,NA,NA,NA,NA
"31318","2014-02-13","16:17:09",1,-51.1,1,402.2,71.3,1,1,-7.1,330,401.6,16.7,1.000009,5.296085,4.66,35.2,0
"31319","2014-02-13","16:17:09",2,-51.1,1,401.8,84.7,1,1,-7.1,473.9,402.8,19.8,1.006918,3.346149,16.6,35.5,0
"31320","2014-02-13","16:17:09",3,28.9,1,412.3,83.9,1,1,-7.1,0,411,16.7,0.5266162,0,6.72,34.6,0
"31321","2014-02-13","16:17:09",4,32.6,1,400.5,74,1,1,-7.1,376.8,400.4,20.1,1.032278,5.525085,0,34.9,0
"31322","2014-02-13","16:17:09",5,149.8,1,404.1,70.7,1,1,-7.1,364.8,403.9,17.3,1.022943,6.769056,32.2,36.4,0
"31323","2014-02-13","16:17:09",6,32,1,400.1,73.8,1,1,-7.1,330.4,400.4,19.7,0.5007642,5.175951,0,34.8,0
"31324","2014-02-13","16:17:09",7,29.1,1,405.5,53.8,1,1,-7.1,358,405.1,18.3,0.5252713,2,12.6,33.3,0
"31325","2014-02-13","16:17:09",8,-51.1,1,400.8,72,1,1,-7.1,412,400.4,20.3,0.4978741,6.516044,4.31,33.2,0
"31326","2014-02-13","16:17:09",9,-51.1,1,401.6,67.7,1,1,-7.1,364.1,402.8,16.7,1.006518,5.283973,0,33.4,0
"31327","2014-02-13","16:17:09",10,31.7,1,401.3,79.7,1,1,-7.1,344.1,401.6,19.7,1.031703,5.580988,4.93,35.1,0
"31328","2014-02-13","16:17:09",11,28.7,1,403.8,56.9,1,1,-7.1,368.4,402.8,16,1.017171,5.326017,9,36.3,0
"31329","2014-02-13","16:17:09",12,73.2,1,402.5,82.6,1,1,-7.1,439.4,401.6,19.3,0.9888642,5.615057,19.2,35.9,0
"31330","2014-02-13","16:17:09",13,401.6,54.1,28.3,101,17,27.9,25.6,290,1.5,389.9,0,NA,NA,NA,NA
"31331","2014-02-13","16:18:10",1,-51.1,1,401,71.1,1,1,-7.1,330,401.6,16.7,1.000009,4.736082,4.66,35.2,0
"31332","2014-02-13","16:18:10",2,-51.1,1,402.8,84.5,1,1,-7.1,472.2,401.6,20.2,1.00631,3.16615,16.6,35.5,0
"31333","2014-02-13","16:18:10",3,28.9,1,411.8,83.9,1,1,-7.1,0,411,16.7,0.5266162,0,3.36,34.5,0
"31334","2014-02-13","16:18:10",4,32.7,1,400.5,74,1,1,-7.1,372.9,400.4,20.1,1.032278,5.475086,5.16,34.9,0
"31335","2014-02-13","16:18:10",5,149.9,1,404.1,70.9,1,1,-7.1,366.7,403.9,17.3,1.022943,6.359056,27.6,36.4,0
"31336","2014-02-13","16:18:10",6,32,1,399.6,73.8,1,1,-7.1,335.6,400.4,19.7,0.5007642,4.588953,4.06,34.8,0
"31337","2014-02-13","16:18:10",7,29.1,1,405.5,53.8,1,1,-7.1,358,405.1,18.3,0.5252713,2,8.4,33.3,0
"31338","2014-02-13","16:18:10",8,-51.1,1,401.3,71.8,1,1,-7.1,412,400.4,20.3,0.4978741,6.436045,4.31,33.1,0
"31339","2014-02-13","16:18:10",9,-51.1,1,401.6,67.3,1,1,-7.1,364.1,402.8,16.7,1.006518,5.123972,4.58,33.3,0
"31340","2014-02-13","16:18:10",10,31.7,1,401.3,79.7,1,1,-7.1,342.5,401.6,19.7,1.031703,5.450989,4.93,35.1,0
"31341","2014-02-13","16:18:10",11,28.7,1,402.8,56.5,1,1,-7.1,370.3,402.8,16,1.017171,4.946018,13.5,36.3,0
"31342","2014-02-13","16:18:10",12,73,1,401.5,83,1,1,-7.1,436.1,401.6,19.3,0.9888642,5.365057,12.8,35.8,0
"31343","2014-02-13","16:18:10",13,401.6,53.1,28.4,101,17,27.9,25.7,292,1.8,389.9,0,NA,NA,NA,NA
"31344","2014-02-13","16:19:09",1,-51.1,1,402,71.1,1,1,-7.1,328.2,401.6,16.7,1.000009,5.020087,4.66,35.2,0
"31345","2014-02-13","16:19:09",2,-51.1,1,401.5,84.7,1,1,-7.1,468.6,401.6,20.2,1.00631,2.426154,12.45,35.5,0
"31346","2014-02-13","16:19:09",3,29.1,1,411.3,84.1,1,1,-7.1,0,405.1,16.5,0.5236599,0,3.36,34.5,0
"31347","2014-02-13","16:19:09",4,32.6,1,400.5,73.8,1,1,-7.1,374.9,400.4,20.1,1.032278,5.425086,0,34.8,0
"31348","2014-02-13","16:19:09",5,149.9,1,403,70.9,1,1,-7.1,364.8,403.9,17.3,1.022943,5.949055,27.6,36.4,0
"31349","2014-02-13","16:19:09",6,32,1,400.1,73.8,1,1,-7.1,333.9,400.4,19.7,0.5007642,4.645953,4.06,34.7,0
"31350","2014-02-13","16:19:09",7,29.1,1,404.5,53.8,1,1,-7.1,354.7,405.1,18.3,0.5252713,2,12.6,33.3,0
"31351","2014-02-13","16:19:09",8,-51.1,1,401.8,71.6,1,1,-7.1,412,400.4,20.3,0.4978741,6.201047,8.62,33.1,0
"31352","2014-02-13","16:19:09",9,-51.1,1,402.6,67.3,1,1,-7.1,364.1,402.8,16.7,1.006518,4.963972,4.58,33.3,0
"31353","2014-02-13","16:19:09",10,31.7,1,401.3,79.6,1,1,-7.1,344.1,401.6,19.7,1.031703,5.320991,4.93,35.1,0
"31354","2014-02-13","16:19:09",11,28.8,1,402.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,5.326017,9,36.2,0
"31355","2014-02-13","16:19:09",12,72.9,1,401.5,82.6,1,1,-7.1,437.7,401.6,19.3,0.9888642,5.615057,12.8,35.8,0
"31356","2014-02-13","16:19:09",13,405.1,53.7,28.4,101,17,28,25.7,299,1.4,389.9,0,NA,NA,NA,NA
"31357","2014-02-13","16:20:10",1,-51.1,1,402,70.9,1,1,-7.1,330,401.6,16.7,1.000009,4.520087,4.66,35.1,0
"31358","2014-02-13","16:20:10",2,-51.1,1,402.5,84.3,1,1,-7.1,470.4,401.6,20.2,1.00631,2.835147,12.45,35.4,0
"31359","2014-02-13","16:20:10",3,29.1,1,407.4,84.1,1,1,-7.1,0,405.1,16.5,0.5236599,0,6.72,34.4,0
"31360","2014-02-13","16:20:10",4,32.8,1,400.5,73.8,1,1,-7.1,374.9,400.4,19.7,1.032149,5.375085,5.16,34.8,0
"31361","2014-02-13","16:20:10",5,149.9,1,403,70.7,1,1,-7.1,364.8,403.9,17.3,1.022943,6.43006,27.6,36.3,0
"31362","2014-02-13","16:20:10",6,32,1,399.1,73.6,1,1,-7.1,332.1,400.4,19.7,0.5007642,4.618952,4.06,34.7,0
"31363","2014-02-13","16:20:10",7,29.1,1,401.8,53.6,1,1,-7.1,358,405.1,18.3,0.5252713,2,8.4,33.2,0
"31364","2014-02-13","16:20:10",8,-51.1,1,401.8,71.8,1,1,-7.1,408.5,400.4,20.3,0.4978741,5.86605,4.31,33.1,0
"31365","2014-02-13","16:20:10",9,-51.1,1,402.6,67.3,1,1,-7.1,364.1,402.8,16.7,1.006518,4.28397,4.58,33.3,0
"31366","2014-02-13","16:20:10",10,31.8,1,402.4,79.7,1,1,-7.1,344.1,401.6,19.7,1.031703,5.190992,0,35,0
"31367","2014-02-13","16:20:10",11,28.9,1,401.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,5.046018,9,36.2,0
"31368","2014-02-13","16:20:10",12,72.8,1,401.5,82.8,1,1,-7.1,434.5,401.6,19.3,0.9888642,5.465057,19.2,35.8,0
"31369","2014-02-13","16:20:10",13,400.4,52.7,28.4,101,17,28,25.8,303,1.4,389.9,0,NA,NA,NA,NA
"31370","2014-02-13","16:21:10",1,-51.1,1,401,70.7,1,1,-7.1,328.2,401.6,16.7,1.000009,4.320087,4.66,35.1,0
"31371","2014-02-13","16:21:10",2,-51.1,1,401.5,84.7,1,1,-7.1,470.4,401.6,20.2,1.00631,2.185147,12.45,35.4,0
"31372","2014-02-13","16:21:10",3,29.2,1,409,84.1,1,1,-7.1,0,405.1,16.5,0.5236599,0,6.72,34.4,0
"31373","2014-02-13","16:21:10",4,32.8,1,402.5,73.8,1,1,-7.1,376.8,400.4,19.7,1.032149,5.325086,0,34.8,0
"31374","2014-02-13","16:21:10",5,149.9,1,402,70.7,1,1,-7.1,364.8,403.9,17.3,1.022943,6.13006,32.2,36.3,0
"31375","2014-02-13","16:21:10",6,32.1,1,403.1,73.6,1,1,-7.1,332.1,400.4,19.7,0.5007642,4.790951,4.06,34.6,0
"31376","2014-02-13","16:21:10",7,29.3,1,400.8,53.3,1,1,-7.1,358,405.1,18.3,0.5252713,3.426008,8.4,33.2,0
"31377","2014-02-13","16:21:10",8,-51.1,1,400.8,71.6,1,1,-7.1,408.5,400.4,20.3,0.4978741,5.686051,4.31,33.1,0
"31378","2014-02-13","16:21:10",9,-51.1,1,401.6,67.3,1,1,-7.1,362.1,402.8,16.7,1.006518,4.02397,4.58,33.2,0
"31379","2014-02-13","16:21:10",10,31.8,1,402.4,79.7,1,1,-7.1,344.1,401.6,19.7,1.031703,4.543992,4.93,35,0
"31380","2014-02-13","16:21:10",11,29,1,401.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,5.326017,9,36.1,0
"31381","2014-02-13","16:21:10",12,72.8,1,401.5,82.8,1,1,-7.1,434.5,401.6,19.3,0.9888642,5.315057,12.8,35.7,0
"31382","2014-02-13","16:21:10",13,389.9,53,28.4,101,17,28,25.8,307,1.7,389.9,0,NA,NA,NA,NA
"31383","2014-02-13","16:22:10",1,-51.1,1,401,70.7,1,1,-7.1,330,401.6,16.7,1.000009,4.520087,9.32,35.1,0
"31384","2014-02-13","16:22:10",2,-51.1,1,401.5,84.5,1,1,-7.1,465.1,401.6,20.2,1.00631,2.435147,16.6,35.4,0
"31385","2014-02-13","16:22:10",3,29.2,1,408.5,84.2,1,1,-7.1,0,405.1,16.5,0.5236599,0,3.36,34.3,0
"31386","2014-02-13","16:22:10",4,32.9,1,402.5,73.8,1,1,-7.1,372.9,400.4,19.7,1.032149,4.475086,5.16,34.8,0
"31387","2014-02-13","16:22:10",5,149.9,1,402,70.7,1,1,-7.1,364.8,402.8,16.7,1.022453,6.43006,27.6,36.2,0
"31388","2014-02-13","16:22:10",6,32.1,1,399.1,73.4,1,1,-7.1,333.9,400.4,19.7,0.5007642,3.438947,4.06,34.6,0
"31389","2014-02-13","16:22:10",7,29.3,1,401.8,53.3,1,1,-7.1,361.4,405.1,18.3,0.5252713,3.606006,8.4,33.1,0
"31390","2014-02-13","16:22:10",8,-51.1,1,401.3,71.6,1,1,-7.1,408.5,400.4,20.3,0.4978741,5.86605,4.31,33,0
"31391","2014-02-13","16:22:10",9,-51.1,1,401.6,67.5,1,1,-7.1,366.1,402.8,16.7,1.006518,4.28397,4.58,33.2,0
"31392","2014-02-13","16:22:10",10,31.8,1,402.4,79.6,1,1,-7.1,344.1,401.6,19.7,1.031703,4.303993,4.93,35,0
"31393","2014-02-13","16:22:10",11,29.1,1,401.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,5.146018,13.5,36.1,0
"31394","2014-02-13","16:22:10",12,72.7,1,400.5,83,1,1,-7.1,436.1,401.6,19.3,0.9888642,5.165058,19.2,35.7,0
"31395","2014-02-13","16:22:10",13,402.8,53.1,28.4,101,17,28,25.8,312,1.8,389.9,0,NA,NA,NA,NA
"31396","2014-02-13","16:23:10",1,-51.1,1,401,70.9,1,1,-7.1,328.2,401.6,16.7,1.000009,4.420087,4.66,35,0
"31397","2014-02-13","16:23:10",2,-51.1,1,400.5,84.9,1,1,-7.1,468.6,401.6,20.2,1.00631,2.285147,12.45,35.3,0
"31398","2014-02-13","16:23:10",3,29.2,1,405.3,84.2,1,1,-7.1,0,405.1,16.5,0.5236599,0,6.72,34.3,0
"31399","2014-02-13","16:23:10",4,32.9,1,401.5,74,1,1,-7.1,371,400.4,19.7,1.032149,4.225086,0,34.7,0
"31400","2014-02-13","16:23:10",5,149.9,1,400.8,70.9,1,1,-7.1,364.8,402.8,16.7,1.022453,6.23006,32.2,36.2,0
"31401","2014-02-13","16:23:10",6,32.1,1,403.1,73.6,1,1,-7.1,330.4,400.4,19.2,0.5006392,4.57095,8.12,34.6,0
"31402","2014-02-13","16:23:10",7,29.4,1,401.8,53.1,1,1,-7.1,363,405.1,18.3,0.5252713,3.16601,12.6,33.1,0
"31403","2014-02-13","16:23:10",8,-51.1,1,400.3,71.8,1,1,-7.1,408.5,400.4,20.3,0.4978741,5.631052,4.31,33,0
"31404","2014-02-13","16:23:10",9,-51.1,1,401.6,67.5,1,1,-7.1,364.1,402.8,16.7,1.006518,4.12397,0,33.2,0
"31405","2014-02-13","16:23:10",10,31.8,1,402.4,79.9,1,1,-7.1,342.5,401.6,19.7,1.031703,4.063993,0,35,0
"31406","2014-02-13","16:23:10",11,29.2,1,400.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,4.966019,9,36,0
"31407","2014-02-13","16:23:10",12,72.6,1,400.5,82.6,1,1,-7.1,436.1,401.6,19.3,0.9888642,5.315057,12.8,35.6,0
"31408","2014-02-13","16:23:10",13,400.4,53.7,28.4,101,17,28,25.8,318,1.7,389.9,0,NA,NA,NA,NA
"31409","2014-02-13","16:24:09",1,-51.1,1,401,71.1,1,1,-7.1,330,401.6,16.7,1.000009,4.320087,4.66,35,0
"31410","2014-02-13","16:24:09",2,-51.1,1,400.5,84.7,1,1,-7.1,468.6,401.6,20.2,1.00631,2.435147,12.45,35.3,0
"31411","2014-02-13","16:24:09",3,29.2,1,403.7,84.1,1,1,-7.1,0,405.1,16.5,0.5236599,0,3.36,34.2,0
"31412","2014-02-13","16:24:09",4,33,1,401.5,74,1,1,-7.1,374.9,400.4,19.7,1.032149,4.475086,5.16,34.7,0
"31413","2014-02-13","16:24:09",5,149.9,1,400.8,70.7,1,1,-7.1,366.7,402.8,16.7,1.022453,6.486063,23,36.1,0
"31414","2014-02-13","16:24:09",6,32.1,1,402,73.8,1,1,-7.1,333.9,400.4,19.2,0.5006392,3.218946,4.06,34.6,0
"31415","2014-02-13","16:24:09",7,29.5,1,403.4,53.1,1,1,-7.1,359.7,396.9,18.3,0.5214244,2.986011,8.4,33.1,0
"31416","2014-02-13","16:24:09",8,-51.1,1,400.3,72,1,1,-7.1,410.2,400.4,20.3,0.4978741,5.761051,4.31,33,0
"31417","2014-02-13","16:24:09",9,-51.1,1,400.6,67.5,1,1,-7.1,368.1,402.8,16.7,1.006518,3.963969,4.58,33.1,0
"31418","2014-02-13","16:24:09",10,31.8,1,401.3,80.1,1,1,-7.1,344.1,401.6,19.7,1.031703,3.823994,4.93,34.9,0
"31419","2014-02-13","16:24:09",11,29.2,1,400.8,56.7,1,1,-7.1,368.4,402.8,16,1.017171,5.146018,9,36,0
"31420","2014-02-13","16:24:09",12,72.5,1,400.5,82.8,1,1,-7.1,437.7,401.6,19.3,0.9888642,5.265058,12.8,35.6,0
"31421","2014-02-13","16:24:09",13,396.9,53.1,28.4,101,17,28.1,25.8,325,1.5,389.9,0,NA,NA,NA,NA
"31422","2014-02-13","16:25:10",1,-51.1,1,400,71.3,1,1,-7.1,330,401.6,16.7,1.000009,4.220087,4.66,35,0
"31423","2014-02-13","16:25:10",2,-51.1,1,399.5,85,1,1,-7.1,470.4,401.6,20.2,1.00631,2.385147,12.45,35.3,0
"31424","2014-02-13","16:25:10",3,29.2,1,407.9,84.2,1,1,-7.1,0,405.1,16.5,0.5236599,0,3.36,34.2,0
"31425","2014-02-13","16:25:10",4,32.9,1,401.5,73.8,1,1,-7.1,374.9,400.4,19.7,1.032149,4.325086,0,34.7,0
"31426","2014-02-13","16:25:10",5,149.9,1,399.8,70.9,1,1,-7.1,364.8,402.8,16.7,1.022453,6.406065,27.6,36.1,0
"31427","2014-02-13","16:25:10",6,32.2,1,401,73.8,1,1,-7.1,335.6,400.4,19.2,0.5006392,3.57995,4.06,34.5,0
"31428","2014-02-13","16:25:10",7,29.5,1,399.9,53.3,1,1,-7.1,358,396.9,18.3,0.5214244,2,8.4,33.1,0
"31429","2014-02-13","16:25:10",8,-51.1,1,399.8,72.2,1,1,-7.1,410.2,398.1,19.9,0.4961531,5.731052,4.31,33,0
"31430","2014-02-13","16:25:10",9,-51.1,1,400.6,67.7,1,1,-7.1,366.1,402.8,16.7,1.006518,4.12397,4.58,33.1,0
"31431","2014-02-13","16:25:10",10,31.9,1,401.3,79.7,1,1,-7.1,345.8,401.6,19.7,1.031703,4.100995,4.93,34.9,0
"31432","2014-02-13","16:25:10",11,29.1,1,400.8,56.5,1,1,-7.1,368.4,402.8,16,1.017171,5.066019,9,36,0
"31433","2014-02-13","16:25:10",12,72.4,1,399.5,83,1,1,-7.1,436.1,401.6,19.3,0.9888642,5.215057,19.2,35.6,0
"31434","2014-02-13","16:25:10",13,398.1,53.8,28.5,101,17,28.1,25.7,329,2.4,389.9,0,NA,NA,NA,NA
"31435","2014-02-13","16:26:09",1,-51.1,1,400,71.1,1,1,-7.1,330,401.6,16.7,1.000009,4.320087,4.66,34.9,0
"31436","2014-02-13","16:26:09",2,-51.1,1,399.5,84.3,1,1,-7.1,475.7,401.6,20.2,1.00631,2.485147,16.6,35.2,0
"31437","2014-02-13","16:26:09",3,29.2,1,407.4,84.1,1,1,-7.1,0,405.1,16.5,0.5236599,0,6.72,34.1,0
"31438","2014-02-13","16:26:09",4,33,1,401.5,74.2,1,1,-7.1,374.9,400.4,19.7,1.032149,4.175086,5.16,34.7,0
"31439","2014-02-13","16:26:09",5,149.9,1,400.8,70.9,1,1,-7.1,366.7,402.8,16.7,1.022453,6.494064,27.6,36.1,0
"31440","2014-02-13","16:26:09",6,32.2,1,400,73.8,1,1,-7.1,332.1,400.4,19.2,0.5006392,3.77995,4.06,34.5,0
"31441","2014-02-13","16:26:09",7,29.6,1,401,53.1,1,1,-7.1,363,396.9,18.3,0.5214244,2.981008,8.4,33,0
"31442","2014-02-13","16:26:09",8,-51.1,1,398.9,72.2,1,1,-7.1,406.7,398.1,19.9,0.4961531,5.764053,4.31,33,0
"31443","2014-02-13","16:26:09",9,-51.1,1,400.6,67.5,1,1,-7.1,366.1,402.8,16.7,1.006518,4.063969,4.58,33.1,0
"31444","2014-02-13","16:26:09",10,31.9,1,401.3,79.9,1,1,-7.1,344.1,401.6,19.7,1.031703,3.970997,4.93,34.9,0
"31445","2014-02-13","16:26:09",11,29,1,399.7,56.7,1,1,-7.1,368.4,402.8,16,1.017171,4.986021,9,35.9,0
"31446","2014-02-13","16:26:09",12,72.3,1,400.5,83,1,1,-7.1,437.7,401.6,19.3,0.9888642,5.315057,12.8,35.5,0
