"chamber","T_treatment","Water_treatment","position","timepoint","DateTime","Code","Obs","FTime","Ebal","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","campaign","Unit","User"
"C01","ambient","drydown","top",2,2014-02-20 10:30:37,"1top",33,2021.1,0,19.019475082,0.225767852,244.5221808,3.0733184244,1.4188585114,31.246073916,6,1.420000017,1,2.840000033,31.601246262,31.246073916,31.692550278,420.23562012,395.93984984,27.856519698,31.430379106,59.920829774,67.608435058,499.7493225,999.16107176,506.22501222,100.41918638,-2.020901203,-0.010148395,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329155376,0.0030733184,304.39607392,304.75124624,159.8657679,0.3365757348,4.5750716154,45.559735802,14.129356698,31.423660086,4.6215164288,0.209141571,3.156213104,1.4653033246,0.1321120468,24.554718286,0.6175738908,70.120819074,386.8989023,0.0344705392,5,"HIE4","MJA"
"C01","ambient","drydown","top",3,2014-02-20 11:55:40,"1top",42.5,7124.16666666667,0,5.41926376033333,0.0411463146666667,182.399357566667,0.782146501166667,1.849940862,34.1391436266667,6,1.420000017,1,2.840000033,33.0043182383333,34.1391436266667,32.9444281266667,411.695505766667,404.808746366667,34.2995440166667,35.2055644966667,68.150746665,69.9506670633333,499.731450383333,1699.12984233333,1798.28289783333,100.403671266667,-2.131100178,0.067217484,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328857505,0.0007821465,307.289143633333,306.154318233333,271.86076865,2.61144642416667,5.38470877716667,53.6305955216667,18.4250310233333,33.5717309333333,5.21676425383333,0.0405586585,3.53476791516667,1.6819963385,0.0254013118333333,18.3135660083333,0.450581096,64.5639513783333,402.232687883333,0.008699109,5,"HIE4","MJA"
"C01","ambient","drydown","top",4,2014-02-20 15:19:07,"1top",153,19326.2,0,1.2578451978,0.0152708938,249.45034888,0.6240554278,3.9120943992,39.070435336,6,1.420000017,1,2.840000033,38.204797364,39.070435336,38.188452912,405.012323,403.20003662,30.595384216,31.321167754,45.5834465,46.664837644,499.742041,1899.2623048,1371.2574462,100.29133148,-1.266079426,0.214155808,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329034018,0.0006240552,312.22043532,311.35479736,303.88196198,3.078334018,7.0533360576,70.328473032,39.00730528,38.637616348,6.890801169,0.0151890616,3.1412416584,3.7495595104,0.009500482,25.017705398,0.618674555,41.878551796,402.60211726,0.0013088286,5,"HIE4","MJA"
"C01","ambient","drydown","top",5,2014-02-20 17:01:23,"1top",163,25459,0,4.7993239964,0.0318541092,145.09364554,0.6744690706,2.0634618058,32.717678832,6,1.420000017,1,2.840000033,31.641134262,32.717678832,31.46090927,403.84091186,397.75628662,28.212904358,28.999249648,60.4878273,62.173703766,499.71190798,1099.2786866,277.91693114,100.3151764,-1.415005207,0.100323334,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328531798,0.0006744692,305.8676788,304.79113426,175.8845859,1.5581009102,4.9725266444,49.56903569,20.569786044,32.179406546,4.8237967184,0.0315007814,2.9090648386,1.9147318798,0.0197194306,14.55509329,0.3647789754,57.285329568,395.47491786,0.0069517808,5,"HIE4","MJA"
"C01","ambient","drydown","top",6,2014-02-20 19:57:18,"1top",273,36018.2,0,0.1218184692,0.0031765302,328.05369902,0.0531857928,1.641516969,26.61831627,6,1.420000017,1,2.840000033,27.242000582,26.61831627,27.355913162,399.44274292,399.22836306,18.391223528,18.469456484,50.968049622,51.184859468,400.36950684,60.1514595,0.396768418,100.60876312,-1.642330647,0.214392319,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672825114,5.32e-05,299.76831628,300.39200058,9.6242333054,0.1718881234,3.4997061296,34.78530137,16.315844886,26.930158424,3.564504839,0.0031729798,1.858189161,1.7063156778,0.001983431,33.005077404,0.8217190272,51.866296142,399.17045636,0.0001582928,5,"HIE4","MJA"
"C02","elevated","control","low",1,2014-02-20 07:11:28,"2low",13,1835.1,0,0.8965291214,0.0371418108,360.7196216,0.2311067858,0.6181424644,20.873743818,6,1.420000017,1,2.840000033,21.31292572,20.873743818,21.30912857,405.09345094,403.60726318,18.202994922,18.543565368,71.702786254,73.044328308,399.60256346,20.965312576,4.014675045,100.2230713,-2.195221424,0.139168397,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6660042726,0.0002311066,294.02374382,294.46292572,3.354449937,-0.0240180974,2.4766355372,24.71123174,6.1676663718,21.09333477,2.5102869454,0.0366622666,1.8584930728,0.6517938726,0.0229565234,36.15242825,0.893739039,74.818759206,403.18109618,0.0016637698,5,"HIE4","MJA"
"C02","elevated","control","low",2,2014-02-20 10:15:04,"2low",18,1085,0,7.3802722606,0.100683916,274.15385326,1.3007129048,1.2980819062,29.127874756,6,1.420000017,1,2.840000033,29.732956694,29.127874756,29.822715378,411.70534668,402.21601562,25.896813962,27.415709688,61.994507598,65.630622866,499.72597656,300.09487302,144.2024475,100.43696136,-2.411861897,0.05383743,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328766276,0.001300713,302.27787476,302.88295668,48.015178614,-0.0250088498,4.0516324854,40.34005482,12.924345134,29.430415724,4.1230387924,0.0972363184,2.7535505794,1.369488213,0.0610733164,27.53518125,0.6816076182,67.973602718,398.70778766,0.0125821502,5,"HIE4","MJA"
"C02","elevated","control","low",3,2014-02-20 12:20:52,"2low",68,8634.1,0,12.157185074,0.178126481,273.53722386,3.4584447758,1.9768922056,34.937326814,6,1.420000017,1,2.840000033,36.248564912,34.937326814,36.39760437,420.07817384,399.74316408,31.36147995,36.366750334,52.047048186,60.35384598,399.49800416,500.36045534,484.4843628,100.41886444,-2.120388508,0.007433549,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6658300068,0.0034584448,308.08732682,309.39856488,80.05767106,-0.6523081488,5.6288000184,56.05321339,19.686463054,35.59294586,5.836507027,0.1676025814,3.6519078126,2.1845992142,0.1056488272,27.468298568,0.6842852818,65.350241754,393.96422054,0.0201665436,5,"HIE4","MJA"
"C02","elevated","control","low",4,2014-02-20 14:46:25,"2low",118,17367,0,7.9983026294,0.0818398184,227.24557204,2.1363702416,2.5676283198,36.17413025,6,1.420000017,1,2.840000033,36.574402618,36.17413025,36.590760802,411.614386,400.98262938,31.991321948,34.467955016,52.111897278,56.146184542,499.72646484,600.43638916,106.09803468,100.34071044,-1.590786457,0.085598603,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328774412,0.0021363702,309.32413024,309.72440262,96.06982012,0.0812997168,6.0261674848,60.057054268,25.589099248,36.374266432,6.0927069236,0.0795465232,3.4585391648,2.6341677588,0.0499176492,22.801985148,0.5667216928,56.53093051,397.1806194,0.0113840938,5,"HIE4","MJA"
"C02","elevated","control","low",5,2014-02-20 17:24:21,"2low",188,26842.8,0,1.1471888102,0.0109074302,219.95952488,0.3100803586,2.7465543072,34.504566956,6,1.420000017,1,2.840000033,35.009889222,34.504566956,35.031189728,404.40123904,402.87388306,27.023905184,27.386006546,47.993656922,48.636730194,499.73021242,249.74925232,39.28985367,100.36832276,-1.981228352,0.191460267,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328836872,0.0003100806,307.65456696,308.15988922,39.959879478,0.3816148328,5.495241851,54.750758818,27.364752272,34.757228086,5.5728779654,0.0108656646,2.7486875438,2.8241904212,0.0067947804,22.076963412,0.545974087,48.078312098,402.32856444,0.0013708684,5,"HIE4","MJA"
"C02","elevated","control","low",6,2014-02-20 19:31:53,"2low",238,34491.5,0,0.473072955,0.0113663158,321.57561768,0.2034058034,1.7534440794,28.258973694,6,1.420000017,1,2.840000033,28.842893982,28.258973694,28.882349394,399.62242434,398.79187012,20.573395156,20.871873856,51.91629486,52.669496156,400.35093992,19.876321028,4.1398838994,100.56913298,-1.341976643,0.205832139,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672515666,0.0002034058,301.40897372,301.992894,3.1802112934,0.013210141,3.8525103412,38.307085206,17.435211348,28.550933838,3.918441866,0.011320999,2.0990662622,1.8193756038,0.0070796818,32.340579738,0.8063742596,53.284850994,398.5669939,0.0006324702,5,"HIE4","MJA"
"C02","elevated","control","top",1,2014-02-20 07:16:10,"2top",18,2115.2,0,2.4758552732,0.0230547328,224.41232574,0.1647201244,0.7054939604,21.719239806,6,1.420000017,1,2.840000033,21.920730208,21.719239806,21.89048996,405.0128418,401.19578858,18.748392868,18.991043856,71.140180968,72.060931396,399.5661377,99.83946228,30.386769104,100.2007889,-2.053802967,0.136255875,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659435628,0.0001647202,294.8692398,295.07073022,15.974313606,0.1301645586,2.6084115444,26.031846266,7.0408024094,21.81998501,2.624515855,0.0228689986,1.9029175842,0.7215982708,0.014309696,22.486288588,0.5593550474,72.55304817,400.01888556,0.004490567,5,"HIE4","MJA"
"C02","elevated","control","top",2,2014-02-20 10:20:10,"2top",23,1394.2,0,8.88703293,0.0737548818,197.81056004,1.2342275454,1.6603116224,31.10809555,6,1.420000017,1,2.840000033,30.864805986,31.10809555,30.89346695,414.38817138,403.12096556,27.232351304,28.671689988,61.081195834,64.309625246,499.74630126,999.22126466,247.62590636,100.41166228,-1.935696125,0.052481305,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329105018,0.0012342274,304.25809554,304.01480596,159.87539874,1.2040664788,4.5392837502,45.206736976,16.535046988,30.986450768,4.5079154936,0.0718878804,2.8789721278,1.6289433658,0.0450940146,19.8624853,0.4906970988,62.98205595,398.89649574,0.014031815,5,"HIE4","MJA"
"C02","elevated","control","top",3,2014-02-20 12:26:07,"2top",73,8943.5,0,7.6853462764,0.06900074,207.0494475,2.0716580988,2.936192814,37.198589326,6,1.420000017,1,2.840000033,37.011727906,37.198589326,37.062421418,414.17670898,403.94469604,31.84143219,34.243559266,50.662258912,54.484240724,499.73638914,1699.187085,123.98883818,100.37976836,-1.400051594,0.08257927,0.7333333496,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832893982,0.0020716578,310.34858934,310.1617279,271.86992752,2.0741506086,6.3735533642,63.494401696,29.250842436,37.105158616,6.3411669946,0.0673640246,3.4373605502,2.9038064444,0.042246567,20.78357556,0.5125682444,52.713671888,400.2914505,0.0101208996,5,"HIE4","MJA"
"C02","elevated","control","top",4,2014-02-20 14:52:36,"2top",123,17738,0,8.365276668,0.0689836964,189.86723222,2.3006577346,3.2533756216,38.175465394,6,1.420000017,1,2.840000033,37.441383362,38.175465394,37.382357788,415.30626832,404.14672242,31.900603482,34.56726303,49.548033142,53.69009552,499.75505374,1898.982544,1507.9173096,100.3113022,-1.332729816,0.098160401,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329250896,0.0023006578,311.32546538,310.59138336,303.83720026,2.2428709406,6.720862772,67.000054396,32.432791366,37.808424378,6.5884908018,0.0673465064,3.4674871504,3.1210036514,0.042235656,19.045828764,0.4697995626,50.212763936,400.17027054,0.0104979628,5,"HIE4","MJA"
"C02","elevated","control","top",5,2014-02-20 17:28:26,"2top",193,27083.2,0,2.464777428,0.0186379022,174.07399154,0.5916144378,3.0690459898,35.555813598,6,1.420000017,1,2.840000033,35.366840362,35.555813598,35.304962158,404.73338014,401.4888977,26.770069884,27.460877226,46.602050018,47.804634856,499.73538208,1099.7761964,128.87563476,100.34350738,-1.817287922,0.195229188,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328923034,0.0005916144,308.7058136,308.51684036,175.96418748,1.7215871392,5.8245667276,58.046274112,30.585396882,35.461326982,5.794281635,0.018516364,2.7555207378,3.0387608974,0.011583586,17.467193276,0.4335667282,45.314138878,400.31726056,0.0027901796,5,"HIE4","MJA"
"C02","elevated","control","top",6,2014-02-20 19:35:03,"2top",243,34679.7,0,0.3359964608,0.0031962052,221.32446226,0.0605654654,1.850898046,28.555160522,6,1.420000017,1,2.840000033,28.92767105,28.555160522,28.948582842,399.54868164,399.00891722,20.480207064,20.569107818,51.42523575,51.648461914,400.35441894,59.558633424,3.8282482148,100.56369478,-1.368618488,0.212044373,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672573648,6.058e-05,301.7051605,302.07767102,9.5293811346,0.1329253274,3.9194035198,38.974338904,18.405231086,28.741415788,3.9619858034,0.0031926038,2.0685054738,1.8934803294,0.0019957008,22.257202826,0.5546853666,51.38167069,398.8492006,0.0004328534,5,"HIE4","MJA"
"C03","ambient","drydown","low",1,2014-02-20 07:21:47,"3low",23,2452,0,0.9109832184,0.0769193924,379.62293814,0.4517312168,0.591062405,21.341629028,6,1.420000017,1,2.840000033,21.914921188,21.341629028,21.962631606,404.4156128,402.77457276,18.865115356,19.530146026,71.638441466,74.16383362,399.59858398,21.096292496,16.919501112,100.24269256,-2.290527821,0.126249924,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659976402,0.0004517312,294.49162904,295.0649212,3.375406724,-0.1216525828,2.5488168268,25.426460216,5.8963141896,21.628275108,2.5939443664,0.074890968,1.9577544218,0.6361899446,0.0469849656,38.054425608,0.942519574,76.902654152,402.34153498,0.0017412286,5,"HIE4","MJA"
"C03","ambient","drydown","low",2,2014-02-20 10:04:51,"3low",8,471.1,0,13.189121962,0.2492850422,298.2840187,2.415633039,1.0229428396,28.420825958,6,1.420000017,1,2.840000033,29.48499298,28.420825958,29.616520692,412.065802,395.08398436,25.721261596,28.538888548,62.452316284,69.293505862,499.7168518,301.22919922,146.64554444,100.42460632,-2.269131184,0.014897,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328614196,0.0024156332,301.57082596,302.63499296,48.196670798,-0.5387442082,3.8889493714,38.72506642,10.18617787,28.95290947,4.0108361326,0.229168521,2.8660065318,1.144829601,0.1449113168,29.955053384,0.7549885402,74.97720192,388.81450746,0.025433329,5,"HIE4","MJA"
"C03","ambient","drydown","low",3,2014-02-20 12:31:16,"3low",78,9256,0,16.746545132,0.394005679,316.00795286,6.2802709866,1.7350649326,35.11668091,6,1.420000017,1,2.840000033,37.119674684,35.11668091,37.260481262,425.47844846,402.3401123,32.095329284,39.338416288,50.780783844,62.240698242,499.77702028,500.20439454,653.25333252,100.40838164,-1.837612629,-0.064988479,0.8666666686,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329617006,0.0062802706,308.2666809,310.26967468,80.032701334,-2.0020129126,5.6849716554,56.61849694,17.28008065,36.118177794,6.0076784378,0.3460021886,3.9499067226,2.0577717146,0.2201062358,31.729847124,0.7854249018,71.847397174,394.3796068,0.0305086588,5,"HIE4","MJA"
"C03","ambient","drydown","low",4,2014-02-20 14:36:08,"3low",108,16745.2,0,15.508910872,0.3912291282,324.55283358,5.1791428354,1.4409133724,34.216748044,6,1.420000017,1,2.840000033,35.441178894,34.216748044,35.490372466,425.22078246,404.08813476,33.558254242,39.53052826,58.18571472,68.540870666,499.75020752,601.32082522,1102.1439454,100.35372314,-1.918819904,-0.059626922,0.8666666686,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329170124,0.005179143,307.36674806,308.59117888,96.21132988,-1.365777393,5.4079491108,53.888873566,14.358345308,34.82896347,5.595092875,0.3438598048,3.967035738,1.6280571372,0.218719181,32.570085422,0.8031733586,75.43417196,396.71594128,0.0294896622,5,"HIE4","MJA"
"C03","ambient","drydown","low",5,2014-02-20 17:33:44,"3low",198,27406.1,0,5.3509883814,0.0632085694,245.59792718,1.604651932,2.5000756548,33.800313566,6,1.420000017,1,2.840000033,34.978320312,33.800313566,35.030659486,404.17368774,396.98408204,25.861439132,27.73465233,46.009970092,49.34253845,499.72264406,250.05557864,26.044423674,100.36951752,-2.012691975,0.167688981,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328710734,0.0016046522,306.95031358,308.12832032,40.008891682,-0.1871346512,5.2837893246,52.643366826,24.908714498,34.38931694,5.4601467056,0.061832168,2.78371367,2.6764330358,0.0387664528,24.650545272,0.6186573862,51.776017554,394.44047842,0.0070237938,5,"HIE4","MJA"
"C03","ambient","drydown","low",6,2014-02-20 19:24:35,"3low",228,34049.9,0,0.7369716828,0.0326750604,352.25962874,0.5283257134,1.5927447398,28.75016594,6,1.420000017,1,2.840000033,29.389324188,28.75016594,29.404319,399.93048706,398.51047976,22.809056092,23.582167436,55.758834076,57.648782348,400.35629882,21.406976698,6.8117806434,100.55279694,-1.450985432,0.171091691,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667260498,0.0005283258,301.90016594,302.5393242,3.4251161954,-0.1446308312,3.9639976164,39.422052416,15.839884984,29.069745062,4.0380335088,0.0323033914,2.3712528766,1.666780632,0.0202226858,35.420690514,0.8839400636,58.984654546,398.16015868,0.0010918154,5,"HIE4","MJA"
"C03","ambient","drydown","top",1,2014-02-20 07:26:33,"3top",28,2743.5,0,4.7716096018,0.1085148918,321.33522376,0.5808652518,0.5444467278,21.212039186,6,1.420000017,1,2.840000033,21.848267364,21.212039186,21.921293256,404.6817444,397.17022708,18.942802046,19.797766114,72.21264801,75.471887206,399.57143556,100.30934752,49.360881044,100.22316896,-2.140442371,0.117607728,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659523926,0.0005808656,294.36203918,294.99826738,16.049495246,-0.0303777404,2.5286415952,25.230110154,5.4323440426,21.530153274,2.5784185106,0.1045210254,1.984194867,0.5942236432,0.0656730962,32.205234708,0.8090616218,78.783542534,394.90203236,0.0095194712,5,"HIE4","MJA"
"C03","ambient","drydown","top",2,2014-02-20 10:09:41,"3top",13,762.8,0,20.08988234,0.4863793336,323.9800383,3.8851260656,0.906362741,28.75843849,6,1.420000017,1,2.840000033,29.372446822,28.75843849,29.47987976,431.11209106,405.10194702,25.954320526,30.476755526,63.406234742,74.454499818,499.73783572,1000.32326652,1195.1805906,100.38916626,-2.281765461,-0.01289307,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328963926,0.0038851262,301.90843852,302.52244682,160.05171908,-0.0468965494,3.9658988224,39.505247122,9.0284915964,29.065442658,4.037028815,0.4152608682,3.0595360814,0.9774927336,0.2651104308,32.52408607,0.799749383,79.780244282,395.55217912,0.0405199828,5,"HIE4","MJA"
"C03","ambient","drydown","top",3,2014-02-20 12:37:20,"3top",83,9620.7,0,19.660468566,0.259881732,260.56875194,5.8242114722,2.3325518682,36.692705536,6,1.420000017,1,2.840000033,37.29302292,36.692705536,37.419260408,430.40809934,403.9793579,31.807476044,38.530480194,49.833664704,60.366860964,499.75845334,1699.482666,1349.04403074,100.3711365,-1.3115201,-0.023526534,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329307556,0.0058242114,309.84270552,310.4430229,271.91722048,0.2655597446,6.1998999568,61.769749526,23.239269332,36.992864226,6.302426643,0.2380863932,3.8673480882,2.4350785548,0.1506197846,26.153581888,0.6450080118,63.711673742,394.63371276,0.0317423734,5,"HIE4","MJA"
"C03","ambient","drydown","top",4,2014-02-20 14:40:14,"3top",113,16996.4,0,6.7068191816,0.0590895192,208.34411048,1.747233921,2.8823249684,37.102011872,6,1.420000017,1,2.840000033,36.146197512,37.102011872,36.105058288,417.0733887,408.16520996,32.445244596,34.470603182,54.091316984,57.468270874,499.76039428,1899.1394046,152.91966248,100.31101682,-1.601498127,0.099548951,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329339904,0.001747234,310.25201186,309.29619748,303.8622979,2.4991042876,6.3401063114,63.204488012,28.733884834,36.62410469,6.1766904366,0.0578810278,3.457781343,2.7189090936,0.036282304,20.899210492,0.5104451738,53.1791069,404.97710934,0.0088115874,5,"HIE4","MJA"
"C03","ambient","drydown","top",5,2014-02-20 17:38:05,"3top",203,27660.9,0,3.6320932838,0.0281582526,177.22912722,0.8676293038,2.9946091238,34.879162596,6,1.420000017,1,2.840000033,34.664362334,34.879162596,34.677811432,404.46715696,399.69006958,25.0559124,26.07044182,45.34931259,47.185527804,499.74440916,1099.1137204,62.908786772,100.34644166,-1.671078205,0.193064347,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329073486,0.0008676292,308.0291626,307.81436236,175.8581914,1.5761834752,5.6106851802,55.91314546,29.842703642,34.771762464,5.5773726672,0.0278817668,2.6160760566,2.9612966108,0.0174507356,17.78431272,0.4434152196,44.891660902,397.9635464,0.004097245,5,"HIE4","MJA"
"C03","ambient","drydown","top",6,2014-02-20 19:27:51,"3top",233,34249.5,0,1.17859733,0.0126186602,238.90690484,0.2154019892,1.6715631362,28.399333192,6,1.420000017,1,2.840000033,29.03035431,28.399333192,29.096660994,399.54682618,397.65214232,21.690651322,22.00636177,54.12916336,54.917036438,400.35772094,59.760354614,6.5690299986,100.54012602,-1.399776936,0.193676606,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672628684,0.0002154022,301.54933318,302.18035432,9.5616565246,0.088934787,3.8840855218,38.63219271,16.625830944,28.71484375,3.9558867528,0.0125627964,2.2125223852,1.7433643674,0.0078567476,24.019733644,0.6007924006,55.814466928,397.09189362,0.0016565588,5,"HIE4","MJA"
"C04","elevated","drydown","low",1,2014-02-20 07:56:58,"4low",58,4565.3,0,1.0079219542,0.0333054682,350.63179608,0.2331994896,0.6934218984,22.735951614,6,1.420000017,1,2.840000033,23.210625458,22.735951614,23.220271302,405.46185302,403.80687868,20.407645796,20.750567626,71.682290648,72.886808778,399.55543826,20.996075822,30.279156112,100.31297304,-2.54519701,0.130943909,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659257304,0.0002331994,295.88595164,296.36062544,3.3593720564,-0.0191718026,2.7749730286,27.66315192,6.9125842922,22.973288534,2.8151675472,0.0329193892,2.08155113,0.7336164174,0.0206089602,35.172918418,0.8683154162,74.688618554,403.32776082,0.0018665024,5,"HIE4","MJA"
"C04","elevated","drydown","low",2,2014-02-20 09:27:01,"4low",63,9964.9,0,7.136013142,0.0621217734,205.69300714,0.6809288796,1.0903876476,27.031460952,6,1.420000017,1,2.840000033,26.822188568,27.031460952,26.690396498,409.4518921,398.326947,23.86001816,24.857284166,67.625947572,70.452458192,399.49379882,299.75369874,94.698902892,100.388916,-1.528381824,0.076410905,0.7333333496,-0.219565243,2.737391472,1,0,0.159999996,111115,0.665822998,0.0006809288,300.18146096,299.97218856,47.960590728,0.1830598778,3.5857834512,35.718918048,10.861633884,26.926824762,3.5638111258,0.0607919804,2.4953958034,1.0684153222,0.0381122646,20.6492982,0.5163921168,69.312811976,394.93482812,0.0125240654,5,"HIE4","MJA"
"C04","elevated","drydown","low",3,2014-02-20 12:00:46,"4low",48,7424.7,0,6.4701831506,0.066749877,235.09587052,1.2235786234,1.8012837968,33.929338074,6,1.420000017,1,2.840000033,34.43495102,33.929338074,34.419470976,411.22906494,402.86862794,33.637725066,35.055341338,61.71623383,64.317094422,499.72002564,500.33394774,1403.6352536,100.43297118,-2.269222736,0.068880692,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328667094,0.0012235786,307.07933806,307.584951,80.053429852,0.3793130756,5.3219958832,52.99052528,17.935183942,34.182144548,5.397550123,0.0652170018,3.5207120862,1.8768380366,0.040895628,23.611376388,0.5835532096,65.40865587,399.79301274,0.0105859234,5,"HIE4","MJA"
"C04","elevated","drydown","low",4,2014-02-20 15:06:59,"4low",138,18593.9,0,10.42639159,0.1397897702,265.24834012,3.6227255684,2.5976986828,36.37741623,6,1.420000017,1,2.840000033,37.365434268,36.37741623,37.472762298,418.3572876,404.08187256,30.648557282,34.846426394,47.808272552,54.356489562,499.75161744,599.73071288,248.7275177,100.3277176,-1.303585529,0.075222626,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8329193622,0.0036227256,309.52741624,310.51543424,95.956911918,-0.5960215282,6.0937611188,60.738560586,25.892134194,36.871425246,6.2607673112,0.1332315434,3.4960624358,2.764704875,0.0838350988,26.611760766,0.6564224214,57.331816856,399.12566536,0.0149769184,5,"HIE4","MJA"
"C04","elevated","drydown","low",5,2014-02-20 17:06:03,"4low",168,25742.1,0,5.501617434,0.0692016546,256.63422234,1.416549664,2.0213917382,32.656925202,6,1.420000017,1,2.840000033,32.85377884,32.656925202,32.759402466,404.7062073,397.4243225,27.589340212,29.240488054,55.250942994,58.557495882,499.69934082,249.52428892,85.658390808,100.3455109,-1.402340412,0.116484299,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8328322348,0.0014165498,305.80692518,306.00377884,39.923885338,-0.2358130012,4.9555434452,49.384804132,20.14431608,32.75535202,4.983087602,0.0675555432,2.9341517072,2.0489358952,0.0423670846,25.75209174,0.6457432792,58.55064451,394.8091171,0.008158858,5,"HIE4","MJA"
"C04","elevated","drydown","low",6,2014-02-20 19:46:39,"4low",258,35382.8,0,0.5023406788,0.019957696,348.17422044,0.3322128586,1.6399255826,27.039117814,6,1.420000017,1,2.840000033,27.826450728,27.039117814,27.88852768,399.63556518,398.6842102,18.870350648,19.358598706,50.533502196,51.840994262,400.34753416,20.058436586,0.6562941312,100.59956818,-1.481441975,0.213364258,0.800000006,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6672458902,0.0003322128,300.18911778,300.97645072,3.2093497818,-0.0263128372,3.5873922554,35.660115704,16.301516996,27.43278427,3.6711526444,0.019818417,1.9474666726,1.7236859714,0.0123989494,35.026175354,0.8733080028,53.321352784,398.4454215,0.000672234,5,"HIE4","MJA"
"C04","elevated","drydown","top",1,2014-02-20 07:53:02,"4top",53,4324.6,0,4.3337284864,0.0520125456,260.23561402,0.3278484832,0.628168415,22.404747392,6,1.420000017,1,2.840000033,22.81983032,22.404747392,22.800611114,405.74071654,399.0366028,20.377956772,20.859995272,73.256849672,74.989741518,399.56520996,100.34143372,5.0698814392,100.26619568,-2.367096424,0.12485756,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.6659420166,0.0003278484,295.55474738,295.96983032,16.054629034,0.0739972554,2.7197207814,27.12500229,6.2650070198,22.612288856,2.7542293136,0.0510770028,2.0915523662,0.6626769476,0.0320058812,26.092835358,0.6521594296,76.761114178,396.9765558,0.0083798608,5,"HIE4","MJA"
"C04","elevated","drydown","top",2,2014-02-20 09:31:46,"4top",68,10251.1,0,5.3687823326,0.0280243166,86.100083248,0.3926212524,1.372079164,29.202700806,6,1.420000017,1,2.840000033,28.352277756,29.202700806,28.174832534,409.05330202,400.75321044,26.299941634,26.873800658,68.143217468,69.630116272,399.4746277,1000.5572876,410.19253542,100.36220246,-1.993500233,0.07442154,0.9333333374,-0.219565243,2.737391472,1,0,0.159999996,111115,0.665791046,0.0003926212,302.3527008,301.50227776,160.08916242,1.5628988994,4.069193019,40.545074654,13.67127399,28.77748928,3.9702879286,0.0277504588,2.697113855,1.2731740736,0.017368435,8.641191338,0.214844191,65.445861802,398.20114846,0.0088238514,5,"HIE4","MJA"
